candidate_id,commons_title,page_url,image_url,mime,width,height,min_side,file_size_bytes,licence_short,licence_url,artist,credit,upload_date,found_via,query_term,harvest_date
BA_000249,File:Alka-Seltzer dissolving progression 6 - dissolving 3.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_dissolving_progression_6_-_dissolving_3.jpg,https://upload.wikimedia.org/wikipedia/commons/4/46/Alka-Seltzer_dissolving_progression_6_-_dissolving_3.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2170,3606,2170,1439620,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:55:51Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000250,File:Alka-Seltzer dissolving progression 6 - dissolving 3.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_dissolving_progression_6_-_dissolving_3.png,https://upload.wikimedia.org/wikipedia/commons/d/d8/Alka-Seltzer_dissolving_progression_6_-_dissolving_3.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,2170,3606,2170,40336142,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:56:29Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000251,File:Alka-Seltzer dissolving progression 7 - dissolving 4.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_dissolving_progression_7_-_dissolving_4.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1a/Alka-Seltzer_dissolving_progression_7_-_dissolving_4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2170,3606,2170,1532791,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:56:33Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000252,File:Alka-Seltzer dissolving progression 7 - dissolving 4.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_dissolving_progression_7_-_dissolving_4.png,https://upload.wikimedia.org/wikipedia/commons/3/31/Alka-Seltzer_dissolving_progression_7_-_dissolving_4.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,2170,3606,2170,40833285,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:57:09Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000253,File:Alka-Seltzer dissolving progression 8 - dissolving 5.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_dissolving_progression_8_-_dissolving_5.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Alka-Seltzer_dissolving_progression_8_-_dissolving_5.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2170,3606,2170,1622447,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:57:13Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000254,File:Alka-Seltzer dissolving progression 8 - dissolving 5.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_dissolving_progression_8_-_dissolving_5.png,https://upload.wikimedia.org/wikipedia/commons/b/b8/Alka-Seltzer_dissolving_progression_8_-_dissolving_5.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,2170,3606,2170,41478236,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:57:49Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000255,File:Alka-Seltzer in water 2.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_in_water_2.jpg,https://upload.wikimedia.org/wikipedia/commons/8/8d/Alka-Seltzer_in_water_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1811,2325,1811,2510978,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"F Delventhal from Outside Washington, D.C., US",Image on Flickr,2013-06-28T17:01:49Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000256,File:Alka-Seltzer in water.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_in_water.jpg,https://upload.wikimedia.org/wikipedia/commons/0/01/Alka-Seltzer_in_water.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,287,386,287,18209,Public domain,,Surachit,English Language Wikipedia,2014-10-17T04:43:10Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000257,File:Alka-Seltzer tablet - pair.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_-_pair.jpg,https://upload.wikimedia.org/wikipedia/commons/7/76/Alka-Seltzer_tablet_-_pair.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2586,2584,2584,761305,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:47:44Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000258,File:Alka-Seltzer tablet - pair.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_-_pair.png,https://upload.wikimedia.org/wikipedia/commons/0/03/Alka-Seltzer_tablet_-_pair.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,2586,2584,2584,27884332,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:48:15Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000259,File:Alka-Seltzer tablet breaking water surface.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_breaking_water_surface.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Alka-Seltzer_tablet_breaking_water_surface.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2475,3741,2475,1037352,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:50:27Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000260,File:Alka-Seltzer tablet breaking water surface.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_breaking_water_surface.png,https://upload.wikimedia.org/wikipedia/commons/6/65/Alka-Seltzer_tablet_breaking_water_surface.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,2475,3741,2475,29869212,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:51:00Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000261,File:Alka-Seltzer tablet dissolving - wide.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_dissolving_-_wide.jpg,https://upload.wikimedia.org/wikipedia/commons/3/34/Alka-Seltzer_tablet_dissolving_-_wide.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3900,2613,2613,2167822,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:48:53Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000262,File:Alka-Seltzer tablet dissolving - wide.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_dissolving_-_wide.png,https://upload.wikimedia.org/wikipedia/commons/0/05/Alka-Seltzer_tablet_dissolving_-_wide.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,3900,2613,2613,45260692,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:49:34Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000263,File:Alka-Seltzer tablet dissolving 1.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_dissolving_1.jpg,https://upload.wikimedia.org/wikipedia/commons/7/74/Alka-Seltzer_tablet_dissolving_1.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2552,3795,2552,2696973,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T04:07:03Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000264,File:Alka-Seltzer tablet dissolving 1.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_dissolving_1.png,https://upload.wikimedia.org/wikipedia/commons/4/44/Alka-Seltzer_tablet_dissolving_1.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,2552,3795,2552,50201654,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T04:08:38Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000265,File:Alka-Seltzer tablet dissolving 2.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_dissolving_2.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Alka-Seltzer_tablet_dissolving_2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2262,3654,2262,1461358,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:51:04Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000266,File:Alka-Seltzer tablet dissolving 2.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_dissolving_2.png,https://upload.wikimedia.org/wikipedia/commons/7/71/Alka-Seltzer_tablet_dissolving_2.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,2262,3654,2262,41124920,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:51:42Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000267,File:Alka-Seltzer tablet sinking in glass.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_sinking_in_glass.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Alka-Seltzer_tablet_sinking_in_glass.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2613,3636,2613,1264949,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:51:46Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000268,File:Alka-Seltzer tablet sinking in glass.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet_sinking_in_glass.png,https://upload.wikimedia.org/wikipedia/commons/e/ef/Alka-Seltzer_tablet_sinking_in_glass.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,2613,3636,2613,40334964,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:52:24Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000269,File:Alka-Seltzer tablet.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet.jpg,https://upload.wikimedia.org/wikipedia/commons/7/7f/Alka-Seltzer_tablet.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2328,2368,2328,583065,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:47:12Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000270,File:Alka-Seltzer tablet.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablet.png,https://upload.wikimedia.org/wikipedia/commons/4/4d/Alka-Seltzer_tablet.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,2328,2368,2328,23735921,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:47:40Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000271,File:Alka-Seltzer tablets and packet.jpg,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablets_and_packet.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2b/Alka-Seltzer_tablets_and_packet.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3612,2394,2394,1418333,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:48:19Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000272,File:Alka-Seltzer tablets and packet.png,https://commons.wikimedia.org/wiki/File:Alka-Seltzer_tablets_and_packet.png,https://upload.wikimedia.org/wikipedia/commons/f/ff/Alka-Seltzer_tablets_and_packet.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,3612,2394,2394,27181371,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Mysterymanblue,Own work,2022-02-05T03:48:48Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000273,File:Alka-seltzer.jpg,https://commons.wikimedia.org/wiki/File:Alka-seltzer.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a4/Alka-seltzer.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3017,499,499,123909,Public domain,,Der Benutzer Salud bei logotk.com,www.logotk.com,2014-08-14T20:22:36Z,category,Category:Tablets (pharmacy),2026-09-09
BA_000274,File:Alkaline AA batteries.jpg,https://commons.wikimedia.org/wiki/File:Alkaline_AA_batteries.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3e/Alkaline_AA_batteries.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4160,3120,3120,2909826,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Maksym Kozlenko,Own work,2016-06-22T07:59:26Z,category,Category:Blister packs,2026-09-09
BA_000275,File:AllegraFX.jpg,https://commons.wikimedia.org/wiki/File:AllegraFX.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/AllegraFX.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,544,1280,544,456873,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Hanabishi,Own work,2014-03-29T13:10:52Z,category,Category:Blister packs,2026-09-09
BA_000276,File:Allelock (Olopatadine).jpg,https://commons.wikimedia.org/wiki/File:Allelock_(Olopatadine).jpg,https://upload.wikimedia.org/wikipedia/commons/5/5b/Allelock_%28Olopatadine%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3648,2736,2736,4673213,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Show ryu,Own work,2011-06-30T15:14:13Z,category,Category:Blister packs,2026-09-09
BA_000277,File:Allen R Hu Rheumatic Aches And Pains Cure (31255255027).jpg,https://commons.wikimedia.org/wiki/File:Allen_R_Hu_Rheumatic_Aches_And_Pains_Cure_(31255255027).jpg,https://upload.wikimedia.org/wikipedia/commons/f/f8/Allen_R_Hu_Rheumatic_Aches_And_Pains_Cure_%2831255255027%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3897,5845,3897,11466701,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Cindy Shebley,Allen R Hu Rheumatic Aches And Pains Cure,2022-10-07T00:46:32Z,category,Category:Pharmaceutical products,2026-09-09
BA_000278,File:Allen R Hu Rheumatic Aches And Pains Cure (44147899240).jpg,https://commons.wikimedia.org/wiki/File:Allen_R_Hu_Rheumatic_Aches_And_Pains_Cure_(44147899240).jpg,https://upload.wikimedia.org/wikipedia/commons/4/4e/Allen_R_Hu_Rheumatic_Aches_And_Pains_Cure_%2844147899240%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3897,5845,3897,11818451,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,Cindy Shebley,Allen R Hu Rheumatic Aches And Pains Cure,2022-10-07T00:46:26Z,category,Category:Pharmaceutical products,2026-09-09
BA_000279,File:Allergic exanthema amoxicillin.jpg,https://commons.wikimedia.org/wiki/File:Allergic_exanthema_amoxicillin.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Allergic_exanthema_amoxicillin.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2214,2325,2214,2519623,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Gzzz,Own work,2018-04-09T20:27:21Z,search,Augmentin,2026-09-09
BA_000280,File:Allies share lifesaving trauma care tactics at Atlantic Trident 25 (9130589).jpg,https://commons.wikimedia.org/wiki/File:Allies_share_lifesaving_trauma_care_tactics_at_Atlantic_Trident_25_(9130589).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Allies_share_lifesaving_trauma_care_tactics_at_Atlantic_Trident_25_%289130589%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3441,4024,3441,712300,Public domain,,U.S. Air Force photo by Airman 1st Class Sierra Casteel,This image was released by the United States Air Force with the ID 250624-F-KS548-2015 (next). This tag does not indicate the copyright status of the attached work. A normal copyright tag is still req,2025-06-27T14:23:09Z,category,Category:Medicine bottles,2026-09-09
BA_000281,File:Almacin.jpg,https://commons.wikimedia.org/wiki/File:Almacin.jpg,https://upload.wikimedia.org/wikipedia/commons/9/92/Almacin.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2560,1440,1440,483216,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,MKD,Own work,2014-06-03T11:01:57Z,category,Category:Pharmaceutical products,2026-09-09
BA_000282,File:Alnagon - Spofa - krabička a blistr.JPG,https://commons.wikimedia.org/wiki/File:Alnagon_-_Spofa_-_krabi%C4%8Dka_a_blistr.JPG,https://upload.wikimedia.org/wikipedia/commons/d/df/Alnagon_-_Spofa_-_krabi%C4%8Dka_a_blistr.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3648,2736,2736,4692739,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jiří Dobrý,Own work,2016-02-13T15:11:02Z,search,phenobarbital,2026-09-09
BA_000283,File:Alnagon - Spofa - složení.JPG,https://commons.wikimedia.org/wiki/File:Alnagon_-_Spofa_-_slo%C5%BEen%C3%AD.JPG,https://upload.wikimedia.org/wikipedia/commons/1/1a/Alnagon_-_Spofa_-_slo%C5%BEen%C3%AD.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3648,2736,2736,4211082,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jiří Dobrý,Own work,2016-02-13T15:11:02Z,search,phenobarbital,2026-09-09
BA_000284,File:Alnagon - Spofa.JPG,https://commons.wikimedia.org/wiki/File:Alnagon_-_Spofa.JPG,https://upload.wikimedia.org/wikipedia/commons/7/7c/Alnagon_-_Spofa.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3648,2736,2736,4574806,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jiří Dobrý,Own work,2016-02-13T15:11:02Z,search,phenobarbital,2026-09-09
BA_000285,File:Alocril.jpg,https://commons.wikimedia.org/wiki/File:Alocril.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f5/Alocril.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,399,419,399,125838,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Mariusz Ch.,Own work,2011-12-28T21:07:44Z,category,Category:Pharmaceutical products,2026-09-09
BA_000286,File:Alodorm5mg.jpg,https://commons.wikimedia.org/wiki/File:Alodorm5mg.jpg,https://upload.wikimedia.org/wikipedia/commons/3/36/Alodorm5mg.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,480,640,480,59802,Public domain,,User:Timeshift9,Own work,2012-12-11T21:30:55Z,category,Category:Medicine bottles,2026-09-09
BA_000287,File:Alphagan Korean.jpg,https://commons.wikimedia.org/wiki/File:Alphagan_Korean.jpg,https://upload.wikimedia.org/wikipedia/commons/1/1b/Alphagan_Korean.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,4032,2268,2268,266327,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Twotwo2019,Own work,2021-11-09T14:00:06Z,category,Category:Pharmaceutical products,2026-09-09
BA_000288,File:Alphagan-japan.jpg,https://commons.wikimedia.org/wiki/File:Alphagan-japan.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f2/Alphagan-japan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2449,3492,2449,792406,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,melvil,Own work,2017-03-18T03:32:54Z,category,Category:Pharmaceutical products,2026-09-09
BA_000289,File:Alprazolam 04 jp.jpg,https://commons.wikimedia.org/wiki/File:Alprazolam_04_jp.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0a/Alprazolam_04_jp.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,1200,1600,1200,320742,Public domain,,HmanJp,Own work,2011-05-13T09:42:20Z,category,Category:Pharmaceutical products,2026-09-09
BA_000290,"File:Alprazolam orally disintegrating tablets, blister packs.jpg","https://commons.wikimedia.org/wiki/File:Alprazolam_orally_disintegrating_tablets,_blister_packs.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0b/Alprazolam_orally_disintegrating_tablets%2C_blister_packs.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2783,1796,1796,3045522,CC0,http://creativecommons.org/publicdomain/zero/1.0/deed.en,Tmeers91,Own work,2016-05-27T09:40:12Z,search,blister pack tablets,2026-09-09
BA_000291,"File:Alte Arzneiflaschen, Antiquitätengeschäft, Belfast, Nordirland.jpg","https://commons.wikimedia.org/wiki/File:Alte_Arzneiflaschen,_Antiquit%C3%A4tengesch%C3%A4ft,_Belfast,_Nordirland.jpg",https://upload.wikimedia.org/wikipedia/commons/0/07/Alte_Arzneiflaschen%2C_Antiquit%C3%A4tengesch%C3%A4ft%2C_Belfast%2C_Nordirland.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2736,1723,1723,1599435,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Neuköllner,Own work,2018-10-26T23:00:06Z,category,Category:Medicine bottles,2026-09-09
BA_000292,File:Alte Sepso Präparate.jpg,https://commons.wikimedia.org/wiki/File:Alte_Sepso_Pr%C3%A4parate.jpg,https://upload.wikimedia.org/wikipedia/commons/9/91/Alte_Sepso_Pr%C3%A4parate.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,3048,2192,2192,3602489,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,HoSoBeyer,Own work,2015-11-19T10:02:48Z,category,Category:Pharmaceutical products,2026-09-09
BA_000293,File:Alteplase.png,https://commons.wikimedia.org/wiki/File:Alteplase.png,https://upload.wikimedia.org/wikipedia/commons/2/23/Alteplase.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/png,1000,963,963,295799,Public domain,,"Andrew Bivard, Longting Lin, Mark W Parsons",doi:10.5853/jos.2013.15.2.90,2026-09-05T14:54:04Z,category,Category:Pharmaceutical products,2026-09-09
BA_000294,File:Always fun visiting our @surescripts friends (13289173824).jpg,https://commons.wikimedia.org/wiki/File:Always_fun_visiting_our_@surescripts_friends_(13289173824).jpg,https://upload.wikimedia.org/wikipedia/commons/c/c2/Always_fun_visiting_our_%40surescripts_friends_%2813289173824%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original,image/jpeg,2368,3200,2368,2164417,CC BY 2.0,https://creativecommons.org/licenses/by/2.0,"Antonio Zugaldia from Washington, D.C., United States",Always fun visiting our @surescripts friends,2021-06-15T17:51:27Z,category,Category:Pharmaceutical products,2026-09-09
