artist,brightness,candidate_id,commons_title,decision,exclusion_code,file_size_bytes,format,grad,height,licence_short,min_hamming_to_pool,min_side,near_white_frac,page_url,path,quantized_colours,query_term,reason,width
Julieth Méndez/Presidencia de la República de Costa Rica,0.4589862823486328,BA_001676,File:Inicio de la vacunación contra la COVID-19 en Costa Rica usando la dosis de AstraZeneca 02.jpg,pending_review,,117378,JPEG,0.01591487228870392,853,CC BY-SA 4.0,16,853,0.0,https://commons.wikimedia.org/wiki/File:Inicio_de_la_vacunaci%C3%B3n_contra_la_COVID-19_en_Costa_Rica_usando_la_dosis_de_AstraZeneca_02.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001676.jpg,1795,Covishield,,1280
Julieth Méndez/Presidencia de la República de Costa Rica,0.47730037569999695,BA_001677,File:Inicio de la vacunación contra la COVID-19 en Costa Rica usando la dosis de AstraZeneca 03.jpg,pending_review,,224056,JPEG,0.01585039496421814,1920,CC BY-SA 4.0,20,1280,0.0,https://commons.wikimedia.org/wiki/File:Inicio_de_la_vacunaci%C3%B3n_contra_la_COVID-19_en_Costa_Rica_usando_la_dosis_de_AstraZeneca_03.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001677.jpg,1948,Covishield,,1280
Julieth Méndez/Presidencia de la República de Costa Rica,0.560590922832489,BA_001678,File:Inicio de la vacunación contra la COVID-19 en Costa Rica usando la dosis de AstraZeneca 04.jpg,pending_review,,235089,JPEG,0.016232239082455635,1920,CC BY-SA 4.0,18,1280,0.0,https://commons.wikimedia.org/wiki/File:Inicio_de_la_vacunaci%C3%B3n_contra_la_COVID-19_en_Costa_Rica_usando_la_dosis_de_AstraZeneca_04.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001678.jpg,1982,Covishield,,1280
Julieth Méndez/Presidencia de la República de Costa Rica,0.6537118554115295,BA_001679,File:Inicio de la vacunación contra la COVID-19 en Costa Rica usando la dosis de AstraZeneca 05.jpg,pending_review,,231920,JPEG,0.012186088599264622,1920,CC BY-SA 4.0,18,1280,0.0,https://commons.wikimedia.org/wiki/File:Inicio_de_la_vacunaci%C3%B3n_contra_la_COVID-19_en_Costa_Rica_usando_la_dosis_de_AstraZeneca_05.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001679.jpg,1752,Covishield,,1280
Dutch86,0.5362942814826965,BA_001683,File:Integrated PV rooftop Alphen aan den Rijn Netherlands.jpg,pending_review,,344522,JPEG,0.04560355097055435,720,CC BY-SA 4.0,18,720,0.0005950927734375,https://commons.wikimedia.org/wiki/File:Integrated_PV_rooftop_Alphen_aan_den_Rijn_Netherlands.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001683.jpg,2631,penicillin V,,1280
,0.39126551151275635,BA_001686,"File:Interior of quinine extraction factory, Mangpoo. Wellcome M0001619.jpg",pending_review,,352709,JPEG,0.04264312610030174,931,CC BY 4.0,18,931,0.034912109375,"https://commons.wikimedia.org/wiki/File:Interior_of_quinine_extraction_factory,_Mangpoo._Wellcome_M0001619.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001686.jpg,32,quinine sulfate,,1280
Nederlandse Leeuw,0.6167241334915161,BA_001689,File:International Certificate of Vaccination or Prophylaxis (Netherlands) - proof of vaccination against COVID-19.png,pending_review,,1055001,PNG,0.0076749930158257484,898,CC BY-SA 4.0,18,898,0.0,https://commons.wikimedia.org/wiki/File:International_Certificate_of_Vaccination_or_Prophylaxis_(Netherlands)_-_proof_of_vaccination_against_COVID-19.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001689.jpg,312,Comirnaty,,1280
Smiley.toerist,0.9610552787780762,BA_001690,"File:International vaccination certificate for Yellow fever, NL 2007.jpg",exclude,A_NOT_PHOTOGRAPH,40470,JPEG,0.017414886504411697,713,CC BY-SA 4.0,,500,0.8201751708984375,"https://commons.wikimedia.org/wiki/File:International_vaccination_certificate_for_Yellow_fever,_NL_2007.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001690.jpg,188,yellow fever vaccine,"grad 0.0174, white 0.82, colours 188",500
User:Nthep,0.41464459896087646,BA_001704,File:Ipswich trolleybus PV 8270 at East Anglia Transport Musuem.jpg,pending_review,,352331,JPEG,0.04494693875312805,853,CC BY-SA 4.0,18,853,0.040863037109375,https://commons.wikimedia.org/wiki/File:Ipswich_trolleybus_PV_8270_at_East_Anglia_Transport_Musuem.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001704.jpg,2424,penicillin V,,1280
Pavel Dušek,0.7611083388328552,BA_001708,File:Isolyte 500 ml.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,470992,JPEG,0.016676589846611023,2138,CC BY-SA 4.0,,1280,0.0009918212890625,https://commons.wikimedia.org/wiki/File:Isolyte_500_ml.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001708.jpg,672,pharmaceutical packaging photograph,"brightness 0.761 outside the counterfeit support [0.341, 0.714]",1280
Tni fans111,0.576225221157074,BA_001719,File:JA Connexion PPD 529.jpg,pending_review,,318882,JPEG,0.03218609839677811,853,CC BY-SA 4.0,16,853,6.103515625e-05,https://commons.wikimedia.org/wiki/File:JA_Connexion_PPD_529.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001719.jpg,2239,propylene glycol,,1280
海上自衛隊,0.5859046578407288,BA_001723,File:JS Shirataka (PG-829) 01.jpg,pending_review,,231549,JPEG,0.01997026428580284,851,CC BY 4.0,18,851,0.0383453369140625,https://commons.wikimedia.org/wiki/File:JS_Shirataka_(PG-829)_01.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001723.jpg,449,propylene glycol,,1280
"Fabio Venni from London, UK; modified by anetode",0.25521087646484375,BA_001728,"File:Jack & Meg, The White Stripes (Meg crop).jpg",exclude,A_ACQUISITION_OUT_OF_BAND,320198,JPEG,0.02383321151137352,1747,CC BY-SA 2.0,,1280,4.57763671875e-05,"https://commons.wikimedia.org/wiki/File:Jack_%26_Meg,_The_White_Stripes_(Meg_crop).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001728.jpg,2011,propylene glycol,"brightness 0.255 outside the counterfeit support [0.341, 0.714]",1280
Kimivanil,0.5739219784736633,BA_001731,File:Januvia sitagliptin.jpg,pending_review,,180919,JPEG,0.020799484103918076,804,CC BY-SA 4.0,16,804,0.000701904296875,https://commons.wikimedia.org/wiki/File:Januvia_sitagliptin.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001731.jpg,933,drug packaging box,,1280
Japanexperterna.se from Japan,0.557435929775238,BA_001734,"File:Japanese female scientist wearing plastic gloves holding syringe and vial, researching a coronavirus vaccine (50739007612).jpg",pending_review,,96587,JPEG,0.01417507790029049,853,CC BY 2.0,18,853,0.0,"https://commons.wikimedia.org/wiki/File:Japanese_female_scientist_wearing_plastic_gloves_holding_syringe_and_vial,_researching_a_coronavirus_vaccine_(50739007612).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001734.jpg,1146,COVID-19 vaccine vial,,1280
Grendelkhan,0.5595393776893616,BA_001738,"File:Jardiance 10mg box, angle view.jpg",pending_review,,298418,JPEG,0.018352817744016647,1707,CC BY-SA 4.0,18,1280,0.0,"https://commons.wikimedia.org/wiki/File:Jardiance_10mg_box,_angle_view.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001738.jpg,477,pharmaceutical packaging photograph,,1280
Grendelkhan,0.6368910670280457,BA_001739,"File:Jardiance 10mg box, front view.jpg",pending_review,,287914,JPEG,0.022140763700008392,1707,CC BY-SA 4.0,16,1280,0.0034332275390625,"https://commons.wikimedia.org/wiki/File:Jardiance_10mg_box,_front_view.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001739.jpg,599,pharmaceutical packaging photograph,,1280
"CEphoto, Uwe Aranas",0.6255980730056763,BA_001741,File:Jext300-Autoinjektor+Box.jpg,pending_review,,172184,JPEG,0.020807620137929916,853,CC BY-SA 3.0,12,853,0.0,https://commons.wikimedia.org/wiki/File:Jext300-Autoinjektor%2BBox.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001741.jpg,1115,drug packaging box,,1280
Internet Archive Book Images,0.5746840834617615,BA_001749,"File:Journal of ophthalmology, otology and laryngology (1913) (14765663901).jpg",pending_review,,288695,JPEG,0.013195286504924297,1451,No restrictions,16,1280,0.0,"https://commons.wikimedia.org/wiki/File:Journal_of_ophthalmology,_otology_and_laryngology_(1913)_(14765663901).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001749.jpg,153,meningitis vaccine,,1280
Pavel Dušek,0.6774778366088867,BA_001779,File:Keppra 100 mg-ml.jpg,pending_review,,382234,JPEG,0.024104110896587372,1434,CC BY-SA 4.0,16,1280,0.0,https://commons.wikimedia.org/wiki/File:Keppra_100_mg-ml.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001779.jpg,1236,pharmaceutical packaging photograph,,1280
Pavel Dušek,0.7533090710639954,BA_001780,File:Keppra 500 mg tbl.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,211715,JPEG,0.01471296139061451,1246,CC BY-SA 4.0,,1246,0.0,https://commons.wikimedia.org/wiki/File:Keppra_500_mg_tbl.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001780.jpg,939,pharmaceutical packaging photograph,"brightness 0.753 outside the counterfeit support [0.341, 0.714]",1280
Opanas Slastion,0.6129819750785828,BA_001798,File:Kravchenko 1903.jpg,pending_review,,612671,JPEG,0.03728218376636505,1904,Public domain,16,1280,0.0,https://commons.wikimedia.org/wiki/File:Kravchenko_1903.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001798.jpg,169,oxymorphone,,1280
,0.4926004409790039,BA_001803,File:LABEL; Orange Quinine Wine. Prepared accord Wellcome L0031626.jpg,pending_review,,868998,JPEG,0.054225631058216095,1635,CC BY 4.0,14,1280,0.0,https://commons.wikimedia.org/wiki/File:LABEL;_Orange_Quinine_Wine._Prepared_accord_Wellcome_L0031626.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001803.jpg,629,quinine sulfate,,1280
The U.S. Food and Drug Administration,0.5854262709617615,BA_001808,File:LOVION Chocolate with Ginseng Carton back (55077022979).jpg,pending_review,,1159102,JPEG,0.0375782735645771,3640,Public domain,16,1280,0.0,https://commons.wikimedia.org/wiki/File:LOVION_Chocolate_with_Ginseng_Carton_back_(55077022979).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001808.jpg,964,medication carton,,1280
The U.S. Food and Drug Administration,0.5791870951652527,BA_001809,File:LOVION Chocolate with Ginseng Carton front (55077023024).jpg,pending_review,,435082,JPEG,0.017603926360607147,1707,Public domain,18,1280,0.0,https://commons.wikimedia.org/wiki/File:LOVION_Chocolate_with_Ginseng_Carton_front_(55077023024).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001809.jpg,1225,medication carton,,1280
National Museum of the U.S. Navy,0.33959516882896423,BA_001813,"File:Laboratory chemist tests purity of gelatin used for such vitamin capsules, WWII (22573376628).jpg",exclude,A_ACQUISITION_OUT_OF_BAND,269942,JPEG,0.028851713985204697,952,Public domain,,952,0.0,"https://commons.wikimedia.org/wiki/File:Laboratory_chemist_tests_purity_of_gelatin_used_for_such_vitamin_capsules,_WWII_(22573376628).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001813.jpg,248,vitamin A capsules,"brightness 0.340 outside the counterfeit support [0.341, 0.714]",1280
LHcheM,0.5091295838356018,BA_001831,"File:Layers of glycerine, propylene glycol, ethylene glycol and water.jpg",pending_review,,330565,JPEG,0.01721329055726528,1929,CC BY-SA 3.0,18,1280,0.00067138671875,"https://commons.wikimedia.org/wiki/File:Layers_of_glycerine,_propylene_glycol,_ethylene_glycol_and_water.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001831.jpg,727,propylene glycol,,1280
No machine-readable author provided. Ctavano assumed (based on copyright claims).,0.5902350544929504,BA_001855,File:Lexotan.jpg,pending_review,,212044,JPEG,0.025729287415742874,924,Public domain,16,924,0.00030517578125,https://commons.wikimedia.org/wiki/File:Lexotan.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001855.jpg,1289,drug packaging box,,1280
Colin,0.6455366015434265,BA_001859,File:Liquigen.jpg,pending_review,,308852,JPEG,0.014897767454385757,1920,Public domain,12,1280,0.0,https://commons.wikimedia.org/wiki/File:Liquigen.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001859.jpg,546,pharmaceutical packaging photograph,,1280
"Bureau of Aeronautics, U.S. Navy",0.9631280899047852,BA_001865,File:Lockheed PV-1 Ventura BuAer 3 side view.jpg,exclude,A_NOT_PHOTOGRAPH,167976,JPEG,0.026124747470021248,1730,Public domain,,1280,0.8291168212890625,https://commons.wikimedia.org/wiki/File:Lockheed_PV-1_Ventura_BuAer_3_side_view.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001865.jpg,31,penicillin V,"grad 0.0261, white 0.83, colours 31",1280
,0.5999732613563538,BA_001866,"File:Lockheed PV-1 Ventura in flight, circa in late 1943 (NH 94917).jpg",pending_review,,202722,JPEG,0.028481952846050262,954,Public domain,18,954,0.0,"https://commons.wikimedia.org/wiki/File:Lockheed_PV-1_Ventura_in_flight,_circa_in_late_1943_(NH_94917).jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001866.jpg,29,penicillin V,,1280
USN,0.953728199005127,BA_001868,File:Lockheed PV-2 Harpoon 3 view drawing.jpg,exclude,A_NOT_PHOTOGRAPH,89964,JPEG,0.02856266126036644,802,Public domain,,802,0.830963134765625,https://commons.wikimedia.org/wiki/File:Lockheed_PV-2_Harpoon_3_view_drawing.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001868.jpg,29,penicillin V,"grad 0.0286, white 0.83, colours 29",1280
USN,0.8055462837219238,BA_001869,File:Lockheed PV-2 Harpoon in flight c1944.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,73674,JPEG,0.008705876767635345,955,Public domain,,955,0.0368194580078125,https://commons.wikimedia.org/wiki/File:Lockheed_PV-2_Harpoon_in_flight_c1944.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001869.jpg,30,penicillin V,"brightness 0.806 outside the counterfeit support [0.341, 0.714]",1280
victoryvalley,0.4906802177429199,BA_001873,File:Lok 19 PV Villablino.jpg,pending_review,,420698,JPEG,0.06266240030527115,950,Public domain,16,950,0.0853271484375,https://commons.wikimedia.org/wiki/File:Lok_19_PV_Villablino.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001873.jpg,2774,penicillin V,,1280
victoryvalley,0.5168218016624451,BA_001874,File:Lok 19 PV rangiert IMG 0706.jpg,pending_review,,369982,JPEG,0.05458968132734299,870,CC0,14,870,0.0004730224609375,https://commons.wikimedia.org/wiki/File:Lok_19_PV_rangiert_IMG_0706.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001874.jpg,2269,penicillin V,,1280
Biochemistry&amp;Love,0.5165830254554749,BA_001892,File:Loxapine.jpg,pending_review,,267473,JPEG,0.020108012482523918,1707,CC BY-SA 4.0,20,1280,0.0,https://commons.wikimedia.org/wiki/File:Loxapine.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001892.jpg,1153,pharmaceutical packaging photograph,,1280
Fenerli1978,0.4832589626312256,BA_001940,File:Maaloxx New package.JPG,pending_review,,513779,JPEG,0.015417508780956268,2276,CC BY-SA 4.0,18,1280,0.0,https://commons.wikimedia.org/wiki/File:Maaloxx_New_package.JPG,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001940.jpg,1266,pharmaceutical packaging photograph,,1280
Fenerli1978,0.37158870697021484,BA_001941,File:Maaloxx Old Package.JPG,pending_review,,564318,JPEG,0.0158529169857502,2276,CC BY-SA 4.0,12,1280,0.0,https://commons.wikimedia.org/wiki/File:Maaloxx_Old_Package.JPG,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_001941.jpg,1058,pharmaceutical packaging photograph,,1280
"Julien Harneis from Sana'a, Yemen",0.19184698164463043,BA_002011,File:Medicines for nutrition (13920566665).jpg,exclude,A_ACQUISITION_OUT_OF_BAND,80616,JPEG,0.01097315363585949,855,CC BY-SA 2.0,,855,0.0,https://commons.wikimedia.org/wiki/File:Medicines_for_nutrition_(13920566665).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002011.jpg,1153,pharmaceutical packaging photograph,"brightness 0.192 outside the counterfeit support [0.341, 0.714]",1280
Sarah Stierch,0.24205859005451202,BA_002021,File:Meg Bellinger of Yale A - Stierch.jpg,exclude,A_ACQUISITION_OUT_OF_BAND,418768,JPEG,0.023478470742702484,1707,CC BY 4.0,,1280,0.0,https://commons.wikimedia.org/wiki/File:Meg_Bellinger_of_Yale_A_-_Stierch.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002021.jpg,1747,propylene glycol,"brightness 0.242 outside the counterfeit support [0.341, 0.714]",1280
Matty,0.4634035527706146,BA_002023,File:Meg Donnelly in 2018.jpg,pending_review,,114097,JPEG,0.023160383105278015,883,CC0,16,704,0.0006256103515625,https://commons.wikimedia.org/wiki/File:Meg_Donnelly_in_2018.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002023.jpg,868,propylene glycol,,704
Hoxon Councillors,0.38541924953460693,BA_002026,File:Meg Hillier.jpg,pending_review,,291828,JPEG,0.033607546240091324,1024,CC BY 2.0,14,768,0.008209228515625,https://commons.wikimedia.org/wiki/File:Meg_Hillier.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002026.jpg,1438,propylene glycol,,768
300 Entertainment,0.11158790439367294,BA_002027,File:Meg Mac.png,exclude,A_ACQUISITION_OUT_OF_BAND,2138075,PNG,0.005283605307340622,1707,CC BY-SA 3.0,,1280,0.0,https://commons.wikimedia.org/wiki/File:Meg_Mac.png,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002027.jpg,261,propylene glycol,"brightness 0.112 outside the counterfeit support [0.341, 0.714]",1280
Rhododendrites,0.4777407646179199,BA_002028,File:Meg Medina (11591).jpg,pending_review,,193438,JPEG,0.018338650465011597,945,CC BY-SA 4.0,16,945,0.0,https://commons.wikimedia.org/wiki/File:Meg_Medina_(11591).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002028.jpg,2749,propylene glycol,,1280
Danielle2093,0.4633147716522217,BA_002029,File:Meg Meyers - 15318857471.jpg,pending_review,,297081,JPEG,0.041249148547649384,960,CC BY 2.0,18,960,0.06475830078125,https://commons.wikimedia.org/wiki/File:Meg_Meyers_-_15318857471.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002029.jpg,3486,propylene glycol,,1280
Danielle2093,0.47775450348854065,BA_002030,File:Meg Meyers.jpg,pending_review,,297740,JPEG,0.042075157165527344,960,CC BY 2.0,18,960,0.052886962890625,https://commons.wikimedia.org/wiki/File:Meg_Meyers.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002030.jpg,3288,propylene glycol,,1280
Unodotter,0.5190269947052002,BA_002033,File:Meg Rosoff.jpg,pending_review,,259768,JPEG,0.01905745454132557,1190,CC BY-SA 4.0,16,1190,0.0010223388671875,https://commons.wikimedia.org/wiki/File:Meg_Rosoff.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002033.jpg,3540,propylene glycol,,1280
Megthalken,0.5228981971740723,BA_002034,File:Meg Thalken.jpg,pending_review,,295180,JPEG,0.011726349592208862,1920,CC BY-SA 4.0,14,1280,0.000518798828125,https://commons.wikimedia.org/wiki/File:Meg_Thalken.jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002034.jpg,717,propylene glycol,,1280
Atelier Reutlinger,0.7348154187202454,BA_002035,"File:Meg Villars, btv1b8596902k-p011, 1.jpg",exclude,A_ACQUISITION_OUT_OF_BAND,281629,JPEG,0.01616040989756584,1808,Public domain,,1280,0.0,"https://commons.wikimedia.org/wiki/File:Meg_Villars,_btv1b8596902k-p011,_1.jpg",C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002035.jpg,164,propylene glycol,"brightness 0.735 outside the counterfeit support [0.341, 0.714]",1280
Benno Rothenberg,0.45109274983406067,BA_002049,File:Meitar Collection (997008136729205171).jpg,pending_review,,714263,JPEG,0.03291943669319153,1826,CC BY 4.0,18,1280,0.00592041015625,https://commons.wikimedia.org/wiki/File:Meitar_Collection_(997008136729205171).jpg,C:\Documents\Projects\pharmavision\data\raw\balanced_authentic\BA_002049.jpg,198,pharmaceutical packaging photograph,,1280
